%     Time (s)              Speed (m/s)		Steer Angle (rad)         Yaw Rate (rad/s)         Sideslip (rad)
%-------------------------------------------------------------------------------------------------------------------
   3.8901058e+01	   2.9955103e+01	   8.6724435e-04	   7.3875705e-03	  -3.4587813e-03	
   3.8932290e+01	   2.9931024e+01	   1.1924610e-03	   2.8324689e-03	  -2.8022794e-03	
   3.8963907e+01	   2.9906647e+01	   1.4092721e-03	   7.5502484e-03	  -1.8593469e-03	
   3.8995268e+01	   2.9882468e+01	   1.6260832e-03	  -1.8039641e-03	  -1.3432031e-03	
   3.9026022e+01	   2.9858757e+01	   1.7344887e-03	   4.4593161e-03	  -6.2628715e-04	
   3.9057288e+01	   2.9834651e+01	   1.7886663e-03	  -1.6412866e-03	  -3.1662307e-04	
   3.9088583e+01	   2.9810523e+01	   1.8428942e-03	   9.2585336e-03	   5.0246852e-04	
   3.9120054e+01	   2.9789351e+01	   2.1681109e-03	   1.3569711e-02	   6.0238799e-04	
   3.9151281e+01	   2.9770091e+01	   2.4933275e-03	   1.6010038e-02	   3.5000562e-04	
   3.9183383e+01	   2.9750291e+01	   2.7101386e-03	   2.2436188e-02	   2.0823591e-04	
   3.9213525e+01	   2.9731699e+01	   3.1437608e-03	   1.2593721e-02	  -4.4078612e-04	
   3.9245371e+01	   2.9712057e+01	   3.2521663e-03	   1.5766124e-02	  -7.9781737e-04	
   3.9276042e+01	   2.9693139e+01	   3.3605719e-03	   2.1378804e-02	  -1.0646466e-03	
   3.9307294e+01	   2.9674238e+01	   3.3450897e-03	   2.5852699e-02	  -1.2465198e-03	
   3.9338537e+01	   2.9656573e+01	   3.3296119e-03	   2.1622865e-02	  -1.2721892e-03	
   3.9369897e+01	   2.9638841e+01	   3.3140762e-03	   2.6828836e-02	  -1.0133344e-03	
   3.9401857e+01	   2.9620771e+01	   3.2982433e-03	   1.7637059e-02	  -1.1863962e-03	
   3.9432263e+01	   2.9603578e+01	   3.2831802e-03	   2.2761680e-02	  -6.2191055e-04	
   3.9463921e+01	   2.9585679e+01	   3.2674969e-03	   1.8694528e-02	  -2.6310387e-04	
   3.9494867e+01	   2.9568181e+01	   3.2521663e-03	   2.7398276e-02	   4.7042627e-04	
   3.9526049e+01	   2.9554568e+01	   3.1437608e-03	   1.4708707e-02	   1.0656265e-04	
   3.9557675e+01	   2.9541563e+01	   2.8185441e-03	   2.1378860e-02	   2.3699343e-04	
   3.9589094e+01	   2.9528644e+01	   2.6017330e-03	   1.2593767e-02	  -9.9328025e-05	
   3.9619850e+01	   2.9515997e+01	   2.5478979e-03	   2.8130363e-02	   2.3598287e-04	
   3.9651026e+01	   2.9503178e+01	   2.4933275e-03	   8.2012076e-03	  -5.1545261e-04	
   3.9682281e+01	   2.9490326e+01	   2.3849220e-03	   1.6335536e-02	  -4.1799515e-04	
   3.9713800e+01	   2.9472045e+01	   2.2992570e-03	   2.1622842e-02	  -2.8724108e-04	
   3.9762053e+01	   2.9433602e+01	   2.1681109e-03	   4.0526964e-03	  -6.2824113e-04	
   3.9792093e+01	   2.9409669e+01	   1.9512998e-03	   1.9833253e-02	  -2.9937636e-05	
   3.9807171e+01	   2.9397656e+01	   1.8428942e-03	   1.6498183e-02	   9.2423210e-05	
   3.9839233e+01	   2.9372113e+01	   1.6260832e-03	   1.5928770e-02	   7.1228136e-04	
   3.9869786e+01	   2.9347771e+01	   1.5176776e-03	   1.8694443e-02	   1.4036033e-03	
   3.9901075e+01	   2.9322871e+01	   1.4634104e-03	   1.6660855e-02	   1.9447762e-03	
   3.9932309e+01	   2.9298790e+01	   1.4092385e-03	   9.8280439e-03	   1.8121136e-03	
   3.9964392e+01	   2.9274054e+01	   1.3535942e-03	   1.6091459e-02	   2.0806518e-03	
   3.9994777e+01	   2.9250627e+01	   1.3008949e-03	  -7.4980122e-03	   1.4340113e-03	
   4.0026049e+01	   2.9226517e+01	   1.2466571e-03	   1.0560079e-02	   1.8616129e-03	
   4.0057297e+01	   2.9202425e+01	   1.1924610e-03	   3.9225009e-04	   1.3871670e-03	
   4.0088932e+01	   2.9178034e+01	   9.7564989e-04	   3.9224768e-04	   1.2213664e-03	
   4.0119966e+01	   2.9161803e+01	   4.3362217e-04	   7.7129497e-03	   1.2828905e-03	
   4.0151141e+01	   2.9149785e+01	   3.8002373e-04	   1.5765624e-02	   1.3662844e-03	
   4.0183019e+01	   2.9137496e+01	   3.2521663e-04	   3.7271861e-03	   8.3045849e-04	
   4.0214190e+01	   2.9125480e+01	   2.5261709e-04	   2.1817108e-03	   5.6080058e-04	
   4.0244794e+01	   2.9113682e+01	   1.8133814e-04	   3.3204685e-03	   2.7231413e-04	
   4.0276108e+01	   2.9101610e+01	   1.0840554e-04	   9.8276410e-03	   1.4108665e-04	
   4.0307296e+01	   2.9091462e+01	  -5.3626091e-05	   3.8898373e-03	  -3.7069109e-04	
   4.0338706e+01	   2.9087426e+01	  -2.1681109e-04	   1.2918553e-02	  -4.2544847e-04	
   4.0370245e+01	   2.9083373e+01	  -4.3362217e-04	   2.8324222e-03	  -1.0684099e-03	
   4.0401395e+01	   2.9079370e+01	  -8.6724435e-04	  -1.2345630e-03	  -1.5225035e-03	
   4.0432875e+01	   2.9075325e+01	  -1.1924610e-03	  -1.3028804e-02	  -1.5568855e-03	
   4.0463666e+01	   2.9071369e+01	  -1.3008665e-03	   4.7032398e-03	  -5.7375275e-04	
   4.0494795e+01	   2.9067369e+01	  -1.4092721e-03	   6.3300452e-03	  -8.0437117e-05	
   4.0526054e+01	   2.9078753e+01	  -1.3861438e-03	   6.4113743e-03	   5.9451618e-04	
   4.0557936e+01	   2.9093502e+01	  -1.3625546e-03	   3.9711881e-03	   1.2517590e-03	
   4.0588954e+01	   2.9107851e+01	  -1.3396046e-03	   4.0525338e-03	   1.9665935e-03	
   4.0619817e+01	   2.9122128e+01	  -1.3167694e-03	  -3.9187715e-03	   2.1022905e-03	
   4.0651133e+01	   2.9136615e+01	  -1.2935989e-03	  -1.5387705e-02	   2.0752576e-03	
